19:51:18.470 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
19:55:06.254 |W| RiderPrimaryThreadWatchdog    | MainGuardAvailabilityWatchdog:30 | Primary thread was unresponsive for 0.536sec
19:55:06.427 |V| ExternalChangeProcessorWithEditorAndDocuments| :1                 | OnActivityFinished 0
19:55:06.435 |I| SolutionTelemetryHost         | :1                 | Execute task [BeforeKickOff] 'Project Model Ready'
19:55:06.466 |I| SolutionTelemetryHost         | :1                 | Execute task [BeforeKickOff] 'SolutionLoadListenersManager::BeforeKickOff'
19:55:06.474 |I| SolutionTelemetryHost         | :1                 | Execute task [KickOff] 'Kick off'
19:55:06.480 |V| ModuleReferenceResolveSync    | :1                 | QueueOutputAssemblyReferencesResolve (0pcs)[]
19:55:06.510 |I| SolutionTelemetryHost         | :1                 | Execute task [KickOff] 'SharedDocumentsSynchronizer'
19:55:06.540 |I| SolutionTelemetryHost         | :1                 | Execute task [KickOff] 'SolutionLoadListenersManager::KickOff'
19:55:06.564 |I| SolutionTelemetryHost         | :1                 | Execute task [StartPsi] 'Loading persistent file indices'
19:55:06.592 |V| PersistentIndexManager        | :1                 | <PersistentIndexManager.LoadProjectModel>
19:55:06.737 |V| PersistentIndexManager        | :1                 | <PersistentIndexManager.LoadProjectModel> finished
19:55:06.746 |I| SolutionTelemetryHost         | :1                 | Execute task [StartPsi] 'Start loading caches'
19:55:06.904 |I| RadCacheStateHost             | :1                 | Got 'IsIdle' property change. Source: False -> False, Target: False
19:55:06.908 |I| RadCacheStateHost             | .NET TP Worker:29  | Updating 'IsIdle' property to False
19:55:07.271 |W| RiderPrimaryThreadWatchdog    | MainGuardAvailabilityWatchdog:30 | Primary thread didn't respond for 0.526sec (CurrentTask: 'ScheduleNextSolutionLoadTask (Start loading caches)') QueueSize=-3
19:55:07.394 |I| SolutionTelemetryHost         | :1                 | Execute task [StartPsi] 'Set ReadyForWork'
19:55:07.477 |W| RiderPrimaryThreadWatchdog    | MainGuardAvailabilityWatchdog:30 | Primary thread was unresponsive for 0.526sec
19:55:07.482 |I| SolutionTelemetryHost         | :1                 | Execute task [StartPsi] 'SolutionLoadListenersManager::StartPsi'
19:55:07.532 |I| SolutionTelemetryHost         | :1                 | Execute task [StartPsi] 'Initializing C++ cache'
19:55:07.561 |V| CppGlobalCacheImpl            | :1                 | Creating cache init jobs
19:55:07.722 |V| CppUnrealEngineCacheBuildStrategy| :1                 | Enqueueing a cache build job
19:55:07.733 |I| SolutionTelemetryHost         | :1                 | Execute task [StartPsi] 'RiderDaemonEnablePolicy'
19:55:07.754 |I| SolutionTelemetryHost         | :1                 | Execute task [StartPsi] 'Append cached Source Generated files to Rider Explorer'
19:55:07.766 |I| SolutionTelemetryHost         | :1                 | Execute task [WaitFinalSynchronizeSolution] 'SolutionLoadListenersManager::WaitFinalSynchronizeSolution'
19:55:07.767 |V| SolutionTelemetryHost         | :1                 | <Measured> "SolutionLoad.Final.Solution.Sync"  value=10714ms
19:55:07.784 |I| SolutionTelemetryHost         | :1                 | Execute task [FinalSynchronizeSolution_UpdateProjects] 'SolutionLoadListenersManager::FinalSynchronizeSolution_UpdateProjects'
19:55:07.802 |I| SolutionTelemetryHost         | :1                 | Execute task [FinalSynchronizeSolution] 'SolutionLoadListenersManager::FinalSynchronizeSolution'
19:55:07.807 |I| SolutionTelemetryHost         | :1                 | Execute task [RefreshBuildSettings] 'Sync project view'
19:55:07.807 |V| SolutionTelemetryHost         | :1                 | <Measured> "SolutionLoad.Preparing.Features"  value=40ms
19:55:07.814 |V| ProjectModelViewHost          | :1                 | Sync
19:55:07.819 |I| SolutionTelemetryHost         | :1                 | Execute task [RefreshBuildSettings] 'CppUE4SolutionDetector: Write to Unreal cache'
19:55:07.827 |I| SolutionTelemetryHost         | :1                 | Execute task [RefreshBuildSettings] 'SolutionLoadListenersManager::RefreshBuildSettings'
19:55:07.839 |I| SolutionTelemetryHost         | :1                 | Execute task [RefreshBuildSettings] 'Sync FileSystemTracker'
19:55:07.862 |V| VfsWatchRootManager           | :1                 | Sync file system tracker during solution loading...
19:55:07.884 |V| VfsWatchRootManager           | :1                 | SyncOnStartup: SyncRequest.SetValue
19:55:07.895 |I| SolutionTelemetryHost         | :1                 | Execute task [Done] 'Waiting for FileSystemTracker sync'
19:55:08.391 |V| AssemblyInfoDatabase          | JetPool(S) #1:18   | Failed to fetch assembly name and id from /opt/idea/plugins/clion-radler/DotFiles/Annotations/net20/mscorlib.dll
19:55:08.400 |V| VfsWatchRootManager           | JetPool(S) #1:18   | Ready: False
19:55:08.402 |V| AssemblyInfoDatabase          | JetPool(S) #1:18   | Failed to fetch assembly name and id from /opt/idea/plugins/clion-radler/DotFiles/Annotations/net20/mscorlib.exe
19:55:08.412 |V| AssemblyInfoDatabase          | JetPool(S) #1:18   | Failed to fetch assembly name and id from /opt/idea/plugins/clion-radler/DotFiles/Annotations/net20/mscorlib.winmd
19:55:08.417 |V| AssemblyInfoDatabase          | JetPool(S) #1:18   | Failed to fetch assembly name and id from /opt/idea/plugins/clion-radler/DotFiles/Annotations/net20/mscorlib.wasm
19:55:08.500 |V| MetadataAssembly              | JetPool(S) #1:18   | Could not load referenced assembly 0x23000001 “mscorlib, Version=2.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089” from /opt/idea/plugins/clion-radler/DotFiles/Annotations/net20/JetBrains.Annotations.dll.
19:55:08.741 |V| VfsWatchRootManager           | :1                 | Ready: True
19:55:09.805 |V| AssembliesDiagnostics         | JetPool(S) #1:18   | <Measured> "Load[JetBrains.Annotations]"  time=2283ms
19:55:09.881 |V| CacheJobService2              | CacheJobService:42 | <Measured> "Job.AddAssemblies" #assemblies = 1 time=2568ms
19:55:09.927 |V| LevelDbAutocommitTransaction  | JetPool(S) #2:19   | Sync queue (queueIsFull=False). TotalAllocatedBytesInQueue=220 B, TotalAllocatedBytesThreshold=28.6 MB
19:55:09.949 |V| LevelDbAutocommitTransaction  | JetPool(S) #2:19   | <Measured> "TransactionContentChanged.FireCommit"  time=21ms
19:55:10.062 |V| LevelDbAutocommitTransaction  | JetPool(S) #2:19   | LevelDbMapStats: 0 (sid: 0): 46.8 KB
AssemblyNameAndId (sid: 1725827694): 1.11 KB
PsiCacheRegistry (sid: 28242196): 942 B
ReferencesNameCache (sid: 1841847556): 340 B
1 (sid: 1): 280 B
2 (sid: 2): 252 B
PersistentProjectModelElementProperties.ExcludedProject` (sid: 834200438): 243 B
PersistentProperties (sid: 1785310243): 216 B
PlatformIdCache (sid: 1016345249): 187 B
AssemblyAnnotatedEntitiesCache (sid: 1486100738): 184 B
ConfigFileProcessor (sid: 1267276609): 56 B
Service (sid: 1892502750): 54 B
AssemblyAnnotatedEntitiesCacheTimestamp (sid: 1656344012): 36 B
GapCreated (sid: 240151461): 16 B
GapUpdated (sid: 1022833288): 16 B
mvidToAssemblyNameRelations (sid: 677005676): 12 B
AggregatedCounters (sid: 351875343): 0
AnnotatedEntitiesCache (sid: 20898428): 0
AnnotationsIndex.AssemblyAnnotations (sid: 917163537): 0
AnnotationsIndex.AttributeToMembers (sid: 2004643791): 0
AnnotationsIndex.FileTimestamps (sid: 897103834): 0
AnnotationsIndex.LastFileIndex (sid: 343663181): 0
AnnotationsIndex.MemberAnnotation (sid: 674781590): 0
AnnotationsIndex.ParameterAnnotations (sid: 1398809240): 0
AnnotationsIndex.ReturnValueAnnotation (sid: 1262385117): 0
AnnotationsIndex.TypeParameterAnnotations (sid: 544416066): 0
AppHostTypeCache (sid: 144483022): 0
AssemblyDebugInfos (sid: 1369511659): 0
AssemblyState (sid: 351763704): 0
AutoDetectedValuesDb (sid: 124325476): 0
BuildConfigurationCache (sid: 634743207): 0
BuildHeuristicOnSurfaceFactory (sid: 659408043): 0
BuildToolInformation (sid: 1477916889): 0
BundleAssemblyNameAndId (sid: 1450203212): 0
BundleBuildConfigurationCache (sid: 1084139259): 0
BundleHeaderCache (sid: 1577326784): 0
BundlePlatformIdCache (sid: 981704705): 0
BundleReferencesNameCache (sid: 429002406): 0
CachedTimestamp (sid: 641311359): 0
ConditionalNamesCache (sid: 1434981907): 0
ConditionalNamesCache_Modules (sid: 147526421): 0
ConfigFileCache (sid: 1094921649): 0
ConfigFileCustomOverride::myStackedSettingsCache (sid: 1330188974): 0
ContentTrigramIndex (sid: 1823655798): 0
CopyLocalHandling::CopyLocalFileService (sid: 956750923): 0
CopyLocalHandling::CopyLocalFileService+Interned (sid: 1238210705): 0
CopyLocalHandling::CopyLocalFileService+InternedIdx (sid: 1938919316): 0
CppFileContextSignatures (sid: 460394750): 0
CppForcedIncludeSnapshotMap (sid: 1165314407): 0
CppModulesMap (sid: 192341755): 0
CppTodoManager.Cache (sid: 1912425333): 0
CppWordIndex (sid: 1722735928): 0
CppWords (sid: 433707001): 0
DotNetCoreInstalledNuGetPackages (sid: 1530106408): 0
GapData (sid: 224494605): 0
GapRecords (sid: 294193919): 0
GeneratedFilesCache (sid: 1694218023): 0
IdxItemGroupAndNameToId (sid: 2017976086): 0
InternalsVisibleToCache (sid: 1248291416): 0
ItemGroups (sid: 429029574): 0
ItemNames (sid: 407758114): 0
ModifiedFilesCacheForCleanup.myMap (sid: 669279100): 0
ModifiedFilesCacheForCleanup.myOriginalTextMap (sid: 1166718714): 0
ModifiedFilesCacheForDaemon.myMap (sid: 473697320): 0
ModifiedFilesCacheForDaemon.myOriginalTextMap (sid: 1784111786): 0
NamedArgumentCache (sid: 1653560961): 0
PartsMap (sid: 1271875471): 0
PdbCache (sid: 864414617): 0
PdbGlobalUsings (sid: 1090493805): 0
PdbGlobalUsingsFiles (sid: 759597322): 0
PdbSourceHashes (sid: 1605397070): 0
PdbState (sid: 849073802): 0
PdbTypeToFilesMapping (sid: 1727183239): 0
PdbTypesWithInferredMapping (sid: 259830297): 0
PersistentProjectModelElementProperties.NamespaceFolder (sid: 1119906224): 0
PersistentUnitTestSessionsViewState (sid: 1427326129): 0
ProjectBuildTimeStorage (sid: 2058229574): 0
ProjectMesssagesHolder (sid: 866737803): 0
ProjectModelCaches::ProjectFileProperties (sid: 1690347756): 0
ProjectModelCaches::ProjectProperties (sid: 367289608): 0
ProjectModelCaches::StringIntern (sid: 361213641): 0
ProjectModelCaches::TopLevelIndices (sid: 1673166404): 0
ProjectModelCaches::Tree (sid: 1377125970): 0
RiderDocumentInfoCache (sid: 586255666): 0
RiderTodoManager (sid: 721765344): 0
SearchResultCaches.Descriptors (sid: 1203434689): 0
SolutionAnalysis.FileImages (sid: 786046778): 0
SolutionAnalysis.FileImagesTextHash (sid: 1573831989): 0
SolutionAnalysis.FileImagesTimestamp (sid: 1636324612): 0
SolutionAnalysis.ModuleImages (sid: 1711805782): 0
SolutionAnalysisDependencyToHash (sid: 1888253724): 0
SolutionAnalysisSpecialDependencyToHash (sid: 531610981): 0
SolutionAnalysisTouchedDependencyToHash (sid: 1815685834): 0
SolutionAnalysisTouchedSpecialDependencyToHash (sid: 135255561): 0
SolutionBuilderRequestDataStorage::ReceivedMessages (sid: 851297666): 0
SourceGeneratedFilesCache (sid: 1985442484): 0
SourceGeneratedFilesDiskCache.FileContentCache (sid: 602080676): 0
TargetPlatformCache (sid: 273356373): 0
TextHashes (sid: 564412868): 0
TopLevelCodeCache (sid: 534637741): 0
UTCache.ByElementTypeCache.Backward (sid: 1634320880): 0
UTCache.ByElementTypeCache.Forward (sid: 1524160744): 0
UTCache.ByOwnCategoryCache.Backward (sid: 1343244222): 0
UTCache.ByOwnCategoryCache.Forward (sid: 1949192310): 0
UTCache.ByParentCache.Backward (sid: 1386941874): 0
UTCache.ByParentCache.Forward (sid: 1426420474): 0
UTCache.ByProjectCache.Backward (sid: 1283683571): 0
UTCache.ByProjectCache.Forward (sid: 542738357): 0
UTCache.ByProjectFileCache.Backward (sid: 85019535): 0
UTCache.ByProjectFileCache.Forward (sid: 1851232871): 0
UTCache.ByProviderCache.Backward (sid: 1344309739): 0
UTCache.ByProviderCache.Forward (sid: 180869715): 0
UTCache.ByShortNameCache.Backward (sid: 1634117695): 0
UTCache.ByShortNameCache.Forward (sid: 105573593): 0
UTCache.ByTargetFrameworkIdCache.Backward (sid: 394344258): 0
UTCache.ByTargetFrameworkIdCache.Forward (sid: 1702707322): 0
UTCache.ByTestIdCache.Backward (sid: 918552143): 0
UTCache.ByTestIdCache.Forward (sid: 194603831): 0
UTCache.IdToNaturalId (sid: 1951079920): 0
UTCache.NaturalIdIdToId (sid: 227583895): 0
UTCache.State (sid: 1090694733): 0
UnitTestExceptions (sid: 1196099507): 0
UnitTestOutput (sid: 1665113142): 0
UnitTestResults (sid: 2124761677): 0
UnitTestResultsData (sid: 1152532585): 0
UnitTestResultsRecent (sid: 921751304): 0
ZZ_TransientTable[01] (sid: 1429078287): 0
ZZ_TransientTable[02] (sid: 1429078256): 0
ZZ_TransientTable[03] (sid: 1429078225): 0

19:55:10.087 |V| DeferredCacheSuppressor       | JetPool(S) #2:19   | Remove suppression reason: Wait for DeferredHelperCache load.
19:55:10.107 |V| CacheJobService2              | CacheJobService:42 | <Measured> "Job.LoadCache" #caches=18: ConfigFileCache, ConditionalNamesCache, NamedArgumentCache, TopLevelCodeCache, GeneratedFilesCache, InternalsVisibleToCache, SymbolCache, TypeMembersCache, StubTreeNodeCache, AnnotatedEntitiesCache, AssemblyAnnotatedEntitiesCache, ContentTrigramIndex, DeferredHelperCache, ModifiedFilesCacheForDaemon, ModifiedFilesCacheForCleanup, RiderTodoManager, RiderDocumentInfoCache, CppWordIndex time=212ms
19:55:10.119 |V| CacheJobService2              | CacheJobService:42 | All files to update: 0, total files: 0, total modules: 5
19:55:10.131 |V| CacheJobService2              | CacheJobService:42 | <Measured> "Job.UpdateAllProjectFiles"  time=23ms
19:55:10.144 |V| CppInvalidateFilesJob         | CacheJobService:42 | Invalidating 0 + 0 + 0 files
19:55:10.178 |V| CacheJobService2              | CacheJobService:42 | <Measured> "Job.CppInvalidateFilesJob"  time=46ms
19:55:10.180 |V| ForceUpdateIntellisenseSupportedOnCppGlobalCacheStarted| :1                 | ICppGlobalCache started.
19:55:10.182 |V| CppCacheJobUpdateAllFilesToBuild| CacheJobService:42 | Cache update started
19:55:10.188 |V| CppGlobalCacheImpl            | JetPool(S) #1:18   | Collecting C++ files in background read
19:55:10.193 |V| CppGlobalCacheImpl            | JetPool(S) #1:18   | Collected 0 C++ files
19:55:10.198 |V| CppCacheJobUpdateAllFilesToBuild| CacheJobService:42 | Including standard library files into the cache update
19:55:10.250 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
19:55:10.254 |V| ThreadManagementUnit(L)       | JetPool Manager:17 | All threads are busy. Adding new thread to the pool
19:55:10.254 |V| ThreadManagementUnit(L)       | JetPool Manager:17 | Long Tasks: starting executor JetPool(L) #1
19:55:10.257 |V| JetScheduler                  | JetPool(L) #1:54   | Thread 'JetPool(L) #1' started execution in unit 'Long Tasks'. #allExecutors=1, #freeExecutors=0
19:55:10.264 |V| ThreadManagementUnit(L)       | JetPool Manager:17 | All threads are busy. Adding new thread to the pool
19:55:10.265 |V| ThreadManagementUnit(L)       | JetPool Manager:17 | Long Tasks: starting executor JetPool(L) #2
19:55:10.268 |V| JetScheduler                  | JetPool(L) #2:55   | Thread 'JetPool(L) #2' started execution in unit 'Long Tasks'. #allExecutors=2, #freeExecutors=0
19:55:10.332 |V| CppCacheJobUpdateAllFilesToBuild| CacheJobService:42 | <Measured> "CppCacheJobUpdateAllFilesToBuild.Do" Cached update finished time=149ms
19:55:10.332 |I| RadCacheStateHost             | CacheJobService:42 | Got 'IsIdle' property change. Source: False -> False, Target: False
